ORG_LEVEL,CITY,AREA,DISTRICT,SAFETY
Other,chicago,area_2,22,60.45
Other,chicago,area_2,22,57.66
Other,chicago,area_2,22,55.81
Other,chicago,area_2,22,54.72
Other,chicago,area_2,22,60.81
Other,chicago,area_2,22,55.43
Other,chicago,area_2,22,53.38
Other,chicago,area_2,22,55.44
Other,chicago,area_2,22,57.48
Other,chicago,area_2,22,61.61
Other,chicago,area_2,22,57.48
Other,chicago,area_2,22,50.96
Other,chicago,area_2,22,65.32
Other,chicago,area_2,22,49.72
Other,chicago,area_2,22,58.88
Other,chicago,area_2,22,53.68
Other,chicago,area_2,22,67.79
Other,chicago,area_2,22,59.86
Other,chicago,area_2,22,52.97
Other,chicago,area_2,22,64.01
Other,chicago,area_2,22,62.61
Other,chicago,area_2,22,60.91
Other,chicago,area_2,22,60.92
Other,chicago,area_2,22,60.48
Other,chicago,area_2,22,59.62
Other,chicago,area_3,20,68.51
Other,chicago,area_3,20,68.37
Other,chicago,area_3,20,63.21
Other,chicago,area_3,20,66.7
Other,chicago,area_3,20,65.29
Other,chicago,area_3,20,69.12
Other,chicago,area_3,20,71.96
Other,chicago,area_3,20,68.79
Other,chicago,area_3,20,62.3
Other,chicago,area_3,20,67.01
Other,chicago,area_3,20,64.17
Other,chicago,area_3,20,66.17
Other,chicago,area_3,20,68.93
Other,chicago,area_3,20,64.8
Other,chicago,area_3,20,67.37
Other,chicago,area_3,20,57.93
Other,chicago,area_3,20,67
Other,chicago,area_3,20,65.68
Other,chicago,area_3,20,66.27
Other,chicago,area_3,20,66.12
Other,chicago,area_3,20,64.08
Other,chicago,area_3,20,66
Other,chicago,area_3,20,70.16
Other,chicago,area_3,20,69.4
Other,chicago,area_3,20,70.84
Other,chicago,area_3,20,61.97
Other,chicago,area_3,20,68.49
Other,chicago,area_3,20,72.3
Other,chicago,area_3,20,70.12
Other,chicago,area_3,20,71.03
Other,chicago,area_3,20,65.6
Other,chicago,area_3,20,66.79
Other,chicago,area_3,20,68.1
Other,chicago,area_3,20,67.61
Other,chicago,area_3,20,66.02
Other,chicago,area_3,20,61.74
Other,chicago,area_3,20,67.11
Other,chicago,area_3,20,64.05
Other,chicago,area_3,20,66.57
Other,chicago,area_3,20,71.37
Other,chicago,area_3,20,70.42
Other,chicago,area_3,20,64.55
Other,chicago,area_3,20,64.24
Other,chicago,area_3,20,68.18
Other,chicago,area_3,20,68.17
Other,chicago,area_3,20,64.11
Other,chicago,area_3,20,67.76
Other,chicago,area_3,20,71.29
Other,chicago,area_3,20,68.56
Other,chicago,area_3,20,69.66
Other,chicago,area_3,20,66.15
Other,chicago,area_3,20,63.37
Other,chicago,area_3,20,61.41
Other,chicago,area_3,20,71.34
Other,chicago,area_3,20,67.17
Other,chicago,area_3,20,66.23
Other,chicago,area_3,20,70.69
Other,chicago,area_3,20,67.96
Other,chicago,area_3,20,67.86
Other,chicago,area_3,20,61.02
Other,chicago,area_3,20,63.09
Other,chicago,area_3,20,69.36
Other,chicago,area_3,20,67.16
Other,chicago,area_3,20,69.96
Other,chicago,area_3,20,60.78
Other,chicago,area_3,20,62.47
Other,chicago,area_3,20,62.2
Other,chicago,area_3,20,64.98
Other,chicago,area_3,20,69.15
Other,chicago,area_3,20,66.65
Other,chicago,area_3,20,64.61
Other,chicago,area_3,20,66.49
Other,chicago,area_3,20,69.5
Other,chicago,area_3,20,65.7
Other,chicago,area_3,20,64.99
Other,chicago,area_3,20,66.75
Other,chicago,area_3,20,70.66
Other,chicago,area_3,20,67.41
Other,chicago,area_3,20,63.82
Other,chicago,area_3,20,64.2
Other,chicago,area_3,20,62.57
Other,chicago,area_3,20,70.45
Other,chicago,area_3,20,66.64
Other,chicago,area_3,20,64.94
Other,chicago,area_3,20,70.48
Other,chicago,area_3,20,68.73
Other,chicago,area_3,20,65.29
Other,chicago,area_3,20,65.47
Other,chicago,area_3,20,66.28
Other,chicago,area_3,20,69.66
Other,chicago,area_3,20,66.34
Other,chicago,area_3,20,69.58
Other,chicago,area_3,20,64.46
Other,chicago,area_3,20,67.21
Other,chicago,area_3,20,67.18
Other,chicago,area_3,20,65.62
Other,chicago,area_3,20,61.49
Other,chicago,area_3,20,73.42
Other,chicago,area_3,20,60.51
Other,chicago,area_3,20,69.58
Other,chicago,area_3,20,71.88
Other,chicago,area_3,20,67.68
Other,chicago,area_3,20,68.28
Other,chicago,area_3,20,70.81
Other,chicago,area_3,20,66.84
Other,chicago,area_3,20,69.1
Other,chicago,area_3,20,60.38
Other,chicago,area_3,20,65.33
Other,chicago,area_3,20,62.12
Other,chicago,area_3,20,69.84
Other,chicago,area_3,20,62.68
Other,chicago,area_3,20,66.62
Other,chicago,area_3,20,70.04
Other,chicago,area_3,20,63.61
Other,chicago,area_3,20,66.55
Other,chicago,area_3,20,65.79
Other,chicago,area_3,20,62.61
Other,chicago,area_3,20,70.32
Other,chicago,area_3,20,70.96
Other,chicago,area_3,20,64.21
Other,chicago,area_3,20,70.48
Other,chicago,area_3,20,71.23
Other,chicago,area_3,20,66.62
Other,chicago,area_3,20,70.47
Other,chicago,area_3,20,66.93
Other,chicago,area_3,20,69.8
Other,chicago,area_3,20,72.33
Other,chicago,area_3,20,67.69
Other,chicago,area_3,20,64.43
Other,chicago,area_3,20,61.85
Other,chicago,area_3,20,68.65
Other,chicago,area_3,20,65.42
Other,chicago,area_3,20,65.16
Other,chicago,area_3,20,68.6
Other,chicago,area_3,20,69.49
Other,chicago,area_3,20,70.12
Other,chicago,area_3,20,59.61
Other,chicago,area_3,20,69.59
Other,chicago,area_3,20,69.31
Other,chicago,area_3,20,69.28
Other,chicago,area_3,20,68.96
Other,chicago,area_3,20,62.98
Other,chicago,area_3,20,68.05
Other,chicago,area_3,20,72.73
Other,chicago,area_3,20,71.14
Other,chicago,area_3,20,67.41
Other,chicago,area_3,20,62.94
Other,chicago,area_3,20,60.84
Other,chicago,area_3,20,61.6
Other,chicago,area_3,20,64.12
Other,chicago,area_3,20,64.86
Other,chicago,area_3,20,58.22
Other,chicago,area_3,20,62.35
Other,chicago,area_3,20,63.96
Other,chicago,area_3,20,61.88
Other,chicago,area_3,20,66.92
Other,chicago,area_3,20,60.78
Other,chicago,area_3,20,57.92
Other,chicago,area_3,20,60.99
Other,chicago,area_3,20,57.1
Other,chicago,area_3,20,60.72
Other,chicago,area_3,20,64.07
Other,chicago,area_3,20,59.61
Other,chicago,area_3,20,64.43
Other,chicago,area_3,20,63.27
Other,chicago,area_3,20,62.72
Other,chicago,area_3,20,68.44
Other,chicago,area_3,20,67.48
Other,chicago,area_3,20,64.26
Other,chicago,area_3,20,72.16
Other,chicago,area_3,20,71.19
Other,chicago,area_3,20,67.93
Other,chicago,area_3,20,69.96
Other,chicago,area_3,20,73.26
Other,chicago,area_3,20,70.35
Other,chicago,area_3,20,66.42
Other,chicago,area_3,20,78.95
Other,chicago,area_3,20,66.71
Other,chicago,area_3,20,74.04
Other,chicago,area_3,20,66.94
Other,chicago,area_3,20,69.75
Other,chicago,area_3,20,67.51
Other,chicago,area_3,20,67.04
Other,chicago,area_3,20,67.32
Other,chicago,area_3,20,69.71
Other,chicago,area_3,20,72.34
Other,chicago,area_3,20,71.49
Other,chicago,area_3,20,63.58
Other,chicago,area_3,20,62.36
Other,chicago,area_3,20,70.07
Other,chicago,area_3,20,67.43
Other,chicago,area_3,20,71.81
Other,chicago,area_3,20,68.31
Other,chicago,area_3,20,59.29
Other,chicago,area_3,20,63.76
Other,chicago,area_3,20,65.92
Other,chicago,area_3,20,70.86
Other,chicago,area_3,20,68.05
Other,chicago,area_3,20,70.44
Other,chicago,area_3,20,71.41
Other,chicago,area_3,20,67.91
Other,chicago,area_3,20,70.01
Other,chicago,area_3,20,67.16
Other,chicago,area_3,20,68.53
Other,chicago,area_3,20,72.59
Other,chicago,area_3,20,67.98
Other,chicago,area_3,20,67.45
Other,chicago,area_3,20,68.78
Other,chicago,area_3,20,65.08
Other,chicago,area_3,20,59.7
Other,chicago,area_3,20,72.76
Other,chicago,area_3,20,63.02
Other,chicago,area_3,20,69.52
Other,chicago,area_3,20,72.32
Other,chicago,area_3,20,69.36
Other,chicago,area_3,20,74.31
Other,chicago,area_3,20,64.89
Other,chicago,area_3,20,70.74
Other,chicago,area_3,20,70.34
Other,chicago,area_3,20,60.8
Other,chicago,area_3,20,58.96
Other,chicago,area_3,20,62.09
Other,chicago,area_3,20,62.91
Other,chicago,area_3,20,61.32
Other,chicago,area_3,20,59.48
Other,chicago,area_3,20,52.66
Other,chicago,area_3,20,60.1
Other,chicago,area_3,20,55.84
Other,chicago,area_3,20,61.87
Other,chicago,area_3,20,63.89
Other,chicago,area_3,20,61.89
Other,chicago,area_3,20,62.6
Other,chicago,area_3,20,58.47
Other,chicago,area_3,20,62.14
Other,chicago,area_3,20,59.19
Other,chicago,area_3,20,56.97
Other,chicago,area_3,20,61.04
Other,chicago,area_3,20,58.47
Other,chicago,area_3,20,59.52
Other,chicago,area_3,20,54.85
Other,chicago,area_3,19,63.85
Other,chicago,area_3,19,70.49
Other,chicago,area_3,19,67.13
Other,chicago,area_3,19,55.57
Other,chicago,area_3,19,62.19
Other,chicago,area_3,19,64.2
Other,chicago,area_3,19,69.03
Other,chicago,area_3,19,60.51
Other,chicago,area_3,19,63.07
Other,chicago,area_3,19,63.68
Other,chicago,area_3,19,65.36
Other,chicago,area_3,19,63.49
Other,chicago,area_3,19,65.09
Other,chicago,area_3,19,66.34
Other,chicago,area_3,19,63.03
Other,chicago,area_3,19,67.98
Other,chicago,area_3,19,61.2
Other,chicago,area_3,19,66.34
Other,chicago,area_3,19,63.5
Other,chicago,area_3,19,60.62
Other,chicago,area_3,19,63.52
Other,chicago,area_3,19,63.43
Other,chicago,area_3,19,70.7
Other,chicago,area_3,19,65.61
Other,chicago,area_3,19,68.56
Other,chicago,area_3,19,69.46
Other,chicago,area_3,19,67.52
Other,chicago,area_3,19,64.28
Other,chicago,area_3,19,63.94
Other,chicago,area_3,19,61.93
Other,chicago,area_3,19,62.97
Other,chicago,area_3,19,65.24
Other,chicago,area_3,19,63.01
Other,chicago,area_3,19,71.56
Other,chicago,area_3,19,65.51
Other,chicago,area_3,19,61.15
Other,chicago,area_3,19,78.75
Other,chicago,area_3,19,71.04
Other,chicago,area_3,19,62.55
Other,chicago,area_3,19,73.17
Other,chicago,area_3,19,66.44
Other,chicago,area_3,19,72.15
Other,chicago,area_3,19,63.66
Other,chicago,area_3,19,65.23
Other,chicago,area_3,19,64.8
Other,chicago,area_3,19,66.9
Other,chicago,area_3,19,69.02
Other,chicago,area_3,19,60.2
Other,chicago,area_3,19,62
Other,chicago,area_3,19,68.82
Other,chicago,area_3,19,65.33
Other,chicago,area_3,19,67.5
Other,chicago,area_3,19,69.62
Other,chicago,area_3,19,68.24
Other,chicago,area_3,19,61.2
Other,chicago,area_3,19,59.32
Other,chicago,area_3,19,63.67
Other,chicago,area_3,19,69.02
Other,chicago,area_3,19,60.86
Other,chicago,area_3,19,69.83
Other,chicago,area_3,19,69.42
Other,chicago,area_3,19,66.02
Other,chicago,area_3,19,73.09
Other,chicago,area_3,19,71.33
Other,chicago,area_3,19,60.05
Other,chicago,area_3,19,63.32
Other,chicago,area_3,19,62.3
Other,chicago,area_3,19,63.96
Other,chicago,area_3,19,56.01
Other,chicago,area_3,19,65.38
Other,chicago,area_3,19,68.49
Other,chicago,area_3,19,59.75
Other,chicago,area_3,19,68.34
Other,chicago,area_3,19,71.55
Other,chicago,area_3,19,66.49
Other,chicago,area_3,19,62.88
Other,chicago,area_3,19,67.4
Other,chicago,area_3,19,61.84
Other,chicago,area_3,19,64.07
Other,chicago,area_3,19,71.06
Other,chicago,area_3,19,72.34
Other,chicago,area_3,19,76.61
Other,chicago,area_3,19,67.38
Other,chicago,area_3,19,71.32
Other,chicago,area_3,19,66.97
Other,chicago,area_3,19,71.34
Other,chicago,area_3,19,64.19
Other,chicago,area_3,19,63.68
Other,chicago,area_3,19,72.88
Other,chicago,area_3,19,69.47
Other,chicago,area_3,19,55.75
Other,chicago,area_3,19,53
Other,chicago,area_3,19,68.79
Other,chicago,area_3,19,70.75
Other,chicago,area_3,19,68.62
Other,chicago,area_3,19,65.79
Other,chicago,area_3,19,69.86
Other,chicago,area_3,19,72.35
Other,chicago,area_3,19,57.19
Other,chicago,area_3,19,61.43
Other,chicago,area_3,19,72.07
Other,chicago,area_3,19,69.61
Other,chicago,area_3,19,67.56
Other,chicago,area_3,19,69.65
Other,chicago,area_3,19,59.41
Other,chicago,area_3,19,59.87
Other,chicago,area_3,19,64.81
Other,chicago,area_3,19,67.4
Other,chicago,area_3,19,68.76
Other,chicago,area_3,19,66.34
Other,chicago,area_3,19,66.52
Other,chicago,area_3,19,59.44
Other,chicago,area_3,19,72.22
Other,chicago,area_3,19,66.42
Other,chicago,area_3,19,57.3
Other,chicago,area_3,19,60.6
Other,chicago,area_3,19,67.95
Other,chicago,area_3,19,60.42
Other,chicago,area_3,19,74.42
Other,chicago,area_3,19,68.45
Other,chicago,area_3,19,68.16
Other,chicago,area_3,19,61.85
Other,chicago,area_3,19,56.84
Other,chicago,area_3,19,65.63
Other,chicago,area_3,19,61.96
Other,chicago,area_3,19,66.02
Other,chicago,area_3,19,59.22
Other,chicago,area_3,19,70.91
Other,chicago,area_3,19,65.1
Other,chicago,area_3,19,62.85
Other,chicago,area_3,19,65.64
Other,chicago,area_3,19,66.76
Other,chicago,area_3,19,58.46
Other,chicago,area_3,19,71.12
Other,chicago,area_3,19,71.5
Other,chicago,area_3,19,71.54
Other,chicago,area_3,19,62.19
Other,chicago,area_3,19,65.83
Other,chicago,area_3,19,70.11
Other,chicago,area_3,19,62.09
Other,chicago,area_3,19,71.16
Other,chicago,area_3,19,67.18
Other,chicago,area_3,19,67.96
Other,chicago,area_3,19,66.24
Other,chicago,area_3,19,73.92
Other,chicago,area_3,19,68.66
Other,chicago,area_3,19,64.35
Other,chicago,area_3,19,62.39
Other,chicago,area_3,19,74.88
Other,chicago,area_3,19,63.86
Other,chicago,area_3,19,62.37
Other,chicago,area_3,19,68.19
Other,chicago,area_3,19,62.25
Other,chicago,area_3,19,66.5
Other,chicago,area_3,19,63.1
Other,chicago,area_3,19,66.39
Other,chicago,area_3,19,70.23
Other,chicago,area_3,19,64.46
Other,chicago,area_3,19,61.12
Other,chicago,area_3,19,62.95
Other,chicago,area_3,19,63.44
Other,chicago,area_3,19,74.36
Other,chicago,area_3,19,65.71
Other,chicago,area_3,19,61.76
Other,chicago,area_3,19,62.03
Other,chicago,area_3,19,57.82
Other,chicago,area_3,19,59.31
Other,chicago,area_3,19,60.83
Other,chicago,area_3,19,64.64
Other,chicago,area_3,19,61.59
Other,chicago,area_3,19,61.6
Other,chicago,area_3,19,57.01
Other,chicago,area_3,19,54.84
Other,chicago,area_3,19,52.61
Other,chicago,area_3,19,59.12
Other,chicago,area_3,19,65.2
Other,chicago,area_3,19,59.55
Other,chicago,area_3,19,72.14
Other,chicago,area_3,19,70.52
Other,chicago,area_3,19,64.41
Other,chicago,area_3,19,63.92
Other,chicago,area_3,19,74.88
Other,chicago,area_3,19,63.92
Other,chicago,area_3,19,72.21
Other,chicago,area_3,19,69.54
Other,chicago,area_3,19,70.29
Other,chicago,area_3,19,70.35
Other,chicago,area_3,19,59.69
Other,chicago,area_3,19,70.04
Other,chicago,area_3,19,63.2
Other,chicago,area_3,19,71.82
Other,chicago,area_3,19,73.99
Other,chicago,area_3,19,65.09
Other,chicago,area_3,19,65.53
Other,chicago,area_3,19,60.34
Other,chicago,area_3,19,70.34
Other,chicago,area_3,19,66.96
Other,chicago,area_3,19,72.42
Other,chicago,area_3,19,71.79
Other,chicago,area_3,19,71.96
Other,chicago,area_3,19,62.82
Other,chicago,area_3,19,68.59
Other,chicago,area_3,19,62.34
Other,chicago,area_3,19,65.8
Other,chicago,area_3,19,69.56
Other,chicago,area_3,19,67.76
Other,chicago,area_3,19,70.65
Other,chicago,area_3,19,69.94
Other,chicago,area_3,19,59.8
Other,chicago,area_3,19,62.54
Other,chicago,area_3,19,69.84
Other,chicago,area_3,19,62.25
Other,chicago,area_3,19,69.88
Other,chicago,area_3,19,64.67
Other,chicago,area_3,19,58.41
Other,chicago,area_3,19,62.5
Other,chicago,area_3,19,71.13
Other,chicago,area_3,19,72.97
Other,chicago,area_3,19,71.29
Other,chicago,area_3,19,70.44
Other,chicago,area_3,19,62.66
Other,chicago,area_3,19,60.92
Other,chicago,area_3,19,62.8
Other,chicago,area_3,19,64.25
Other,chicago,area_3,19,58.18
Other,chicago,area_3,19,59.31
Other,chicago,area_3,19,59.46
Other,chicago,area_3,19,64.4
Other,chicago,area_3,19,53.95
Other,chicago,area_3,19,55.35
Other,chicago,area_3,19,59.34
Other,chicago,area_3,19,64.6
Other,chicago,area_3,19,61.85
Other,chicago,area_3,19,59.07
Other,chicago,area_3,19,65.79
Other,chicago,area_3,19,62.24
Other,chicago,area_3,19,65.67
Other,chicago,area_3,19,64.26
Other,chicago,area_3,19,64.98
Other,chicago,area_3,19,65.02
Other,chicago,area_3,18,59.91
Other,chicago,area_3,18,43.17
Other,chicago,area_3,18,51.14
Other,chicago,area_3,18,50.34
Other,chicago,area_3,18,49.48
Other,chicago,area_3,18,61.01
Other,chicago,area_3,18,57.12
Other,chicago,area_3,18,57.04
Other,chicago,area_3,18,52.98
Other,chicago,area_3,18,58.66
Other,chicago,area_3,18,50.58
Other,chicago,area_3,18,61.42
Other,chicago,area_3,18,53.81
Other,chicago,area_3,18,55.43
Other,chicago,area_3,18,49.44
Other,chicago,area_3,18,63.69
Other,chicago,area_3,18,56.86
Other,chicago,area_3,18,65.55
Other,chicago,area_3,18,51.67
Other,chicago,area_3,18,48.41
Other,chicago,area_3,18,54.83
Other,chicago,area_3,18,51.78
Other,chicago,area_3,18,70.23
Other,chicago,area_3,18,73.46
Other,chicago,area_3,18,70.41
Other,chicago,area_3,18,59.74
Other,chicago,area_3,18,53.16
Other,chicago,area_3,18,48.84
Other,chicago,area_3,18,63.67
Other,chicago,area_3,18,70.71
Other,chicago,area_3,18,66.58
Other,chicago,area_3,18,59.61
Other,chicago,area_3,18,61.44
Other,chicago,area_3,18,64.76
Other,chicago,area_3,18,61.43
Other,chicago,area_3,18,73.22
Other,chicago,area_3,18,67.45
Other,chicago,area_3,18,69.38
Other,chicago,area_3,18,64.18
Other,chicago,area_3,18,72.33
Other,chicago,area_3,18,65.96
Other,chicago,area_3,18,70.85
Other,chicago,area_3,18,69.48
Other,chicago,area_3,18,69.82
Other,chicago,area_3,18,47.95
Other,chicago,area_3,18,71.37
Other,chicago,area_3,18,60.99
Other,chicago,area_3,18,54.33
Other,chicago,area_3,18,70.34
Other,chicago,area_3,18,71.41
Other,chicago,area_3,18,60.2
Other,chicago,area_3,18,70.52
Other,chicago,area_3,18,71.02
Other,chicago,area_3,18,58.12
Other,chicago,area_3,18,69.25
Other,chicago,area_3,18,62.05
Other,chicago,area_3,18,54.39
Other,chicago,area_3,18,59.09
Other,chicago,area_3,18,67.06
Other,chicago,area_3,18,59.47
Other,chicago,area_3,18,68.99
Other,chicago,area_3,18,53.92
Other,chicago,area_3,18,67.34
Other,chicago,area_3,18,60.39
Other,chicago,area_3,18,72.68
Other,chicago,area_3,18,61.03
Other,chicago,area_3,18,72.92
Other,chicago,area_3,18,66.27
Other,chicago,area_3,18,56.06
Other,chicago,area_3,18,67.01
Other,chicago,area_3,18,58.89
Other,chicago,area_3,18,70.28
Other,chicago,area_3,18,49.36
Other,chicago,area_3,18,68.24
Other,chicago,area_3,18,72.1
Other,chicago,area_3,18,66.41
Other,chicago,area_3,18,55.22
Other,chicago,area_3,18,69.13
Other,chicago,area_3,18,58.67
Other,chicago,area_3,18,62.76
Other,chicago,area_3,18,71.31
Other,chicago,area_3,18,60.76
Other,chicago,area_3,18,54.55
Other,chicago,area_3,18,67.43
Other,chicago,area_3,18,48.69
Other,chicago,area_3,18,63
Other,chicago,area_3,18,47.71
Other,chicago,area_3,18,60.99
Other,chicago,area_3,18,60.85
Other,chicago,area_3,18,57.99
Other,chicago,area_3,18,60.9
Other,chicago,area_3,18,65.54
Other,chicago,area_3,18,71.8
Other,chicago,area_3,18,68.37
Other,chicago,area_3,18,57.53
Other,chicago,area_3,18,73.91
Other,chicago,area_3,18,69.23
Other,chicago,area_3,18,59.22
Other,chicago,area_3,18,70.75
Other,chicago,area_3,18,64.65
Other,chicago,area_3,18,60.74
Other,chicago,area_3,18,70.74
Other,chicago,area_3,18,45.85
Other,chicago,area_3,18,59.45
Other,chicago,area_3,18,67.01
Other,chicago,area_3,18,73.74
Other,chicago,area_3,18,54.49
Other,chicago,area_3,18,71.11
Other,chicago,area_3,18,69.17
Other,chicago,area_3,18,68.96
Other,chicago,area_3,18,64.99
Other,chicago,area_3,18,41.82
Other,chicago,area_3,18,71.58
Other,chicago,area_3,18,62.97
Other,chicago,area_3,18,63.4
Other,chicago,area_3,18,72.46
Other,chicago,area_3,18,44.03
Other,chicago,area_3,18,72.56
Other,chicago,area_3,18,71.59
Other,chicago,area_3,18,67.98
Other,chicago,area_3,18,67.43
Other,chicago,area_3,18,72.19
Other,chicago,area_3,18,72.58
Other,chicago,area_3,18,45.36
Other,chicago,area_3,18,60.54
Other,chicago,area_3,18,61.73
Other,chicago,area_3,18,66
Other,chicago,area_3,18,72.45
Other,chicago,area_3,18,67.17
Other,chicago,area_3,18,67.62
Other,chicago,area_3,18,55.33
Other,chicago,area_3,18,43.79
Other,chicago,area_3,18,65.53
Other,chicago,area_3,18,48.93
Other,chicago,area_3,18,72.91
Other,chicago,area_3,18,73.09
Other,chicago,area_3,18,70.33
Other,chicago,area_3,18,66.12
Other,chicago,area_3,18,51.52
Other,chicago,area_3,18,58.17
Other,chicago,area_3,18,60.24
Other,chicago,area_3,18,67.07
Other,chicago,area_3,18,55.68
Other,chicago,area_3,18,48.74
Other,chicago,area_3,18,65.03
Other,chicago,area_3,18,67.46
Other,chicago,area_3,18,71.66
Other,chicago,area_3,18,63.3
Other,chicago,area_3,18,72.52
Other,chicago,area_3,18,65.26
Other,chicago,area_3,18,64.08
Other,chicago,area_3,18,63.6
Other,chicago,area_3,18,64.01
Other,chicago,area_3,18,66.27
Other,chicago,area_3,18,58.36
Other,chicago,area_3,18,65.01
Other,chicago,area_3,18,62.2
Other,chicago,area_3,18,60.85
Other,chicago,area_3,18,60.74
Other,chicago,area_3,18,59.14
Other,chicago,area_3,18,59.64
Other,chicago,area_3,18,59.42
Other,chicago,area_3,18,60.85
Other,chicago,area_3,18,59.44
Other,chicago,area_3,18,56.66
Other,chicago,area_3,18,58.98
Other,chicago,area_3,18,69.6
Other,chicago,area_3,18,66.91
Other,chicago,area_3,18,62.67
Other,chicago,area_3,18,68.71
Other,chicago,area_3,18,65.39
Other,chicago,area_3,18,67.93
Other,chicago,area_3,18,68.47
Other,chicago,area_3,18,70.35
Other,chicago,area_3,18,59.4
Other,chicago,area_3,18,70.45
Other,chicago,area_3,18,52.04
Other,chicago,area_3,18,58.2
Other,chicago,area_3,18,62.02
Other,chicago,area_3,18,70.29
Other,chicago,area_3,18,66.8
Other,chicago,area_3,18,61.45
Other,chicago,area_3,18,71.26
Other,chicago,area_3,18,70.31
Other,chicago,area_3,18,66.3
